valence,year,acousticness,artists_x,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,matched_artist,artists_y,genres
0.648,2001,0.118,['outkast'],0.738,278907,0.995,1,2xt7zAxDIExfwiivFb0o2O,1.56e-06,9,0.0337,-2.252,1,B.O.B. - Bombs Over Baghdad,43,2001-10-04,0.128,153.931,petroloukas chalkias,petroloukas chalkias,['greek clarinet']
0.17,1977,0.747,['josé josé'],0.416,234773,0.369,0,7wUt1v2ddVqPayC8EKDp5P,1.4300000000000004e-05,9,0.123,-11.675,0,El Amar y el Querer,68,1977-05-07,0.031,66.30199999999999,josé josé,josé josé,"['latin pop', 'puerto rican pop']"
0.349,1979,0.015,['aerosmith'],0.312,255133,0.762,0,5CzpawxAIyjPiIG1f1cu8H,7.829999999999999e-05,9,0.0482,-10.209,1,Cheese Cake,24,1979-11-16,0.0463,130.048,smith,smith,"['pop', 'uk pop']"
0.127,1945,0.984,"['joseph achron', 'felix mendelssohn', 'jascha heifetz', 'unknown artist']",0.138,68493,0.286,0,3aCkCqIVqx10C9NfO3AiYt,0.148,10,0.0874,-15.171,1,"6 Songs, Op. 34: No. 2, On Wings of Song, MWV K 86 (Take 4) [Arr. for Violin & Piano]",1,1945-01-01,0.0456,69.039,jascha heifetz,jascha heifetz,"['classical performance', 'violin']"
0.225,1998,0.56,['chayanne'],0.365,257800,0.463,0,73XnXExVUlmvjctSEdZjpa,0.0,0,0.103,-7.106,1,Pienso en Ti,49,1998-09-29,0.0292,200.039,nea,nea,"['scandipop', 'swedish pop', 'tropical house']"
0.345,1977,0.643,['rod stewart'],0.5529999999999999,270960,0.328,0,2pkPeaj86ZEVHhgAEncfp0,0.0,9,0.109,-10.797,1,You're in My Heart (The Final Acclaim),52,1977,0.0341,103.472,booboo stewart,booboo stewart,[]
0.15,1966,0.959,['ennio morricone'],0.366,160027,0.382,0,2NNjpet9TpO7DY3Rk86HLf,0.931,0,0.0586,-5.921,1,Father Ramirez - Padre Ramirez,20,1966,0.0266,133.514,ennio morricone,ennio morricone,"['classic soundtrack', 'italian soundtrack', 'soundtrack', 'vintage italian soundtrack']"
0.591,1990,9.85e-06,['firehouse'],0.557,271987,0.754,0,5NzbFdMn2JR4q3XKyhzt7o,2.99e-06,1,0.238,-10.672,1,Don't Walk Away,33,1990-09-01,0.0311,111.67,ouse,ouse,"['emo rap', 'sad rap']"
0.8370000000000001,1952,0.98,['phiroz j bhagalia'],0.713,190939,0.24,0,27T1kseiQ2UmenY4nyjlzH,0.000148,11,0.58,-7.4529999999999985,1,"Jar Jahangir No Jhagado, Pt. 2",0,1952-10-01,0.6459999999999999,131.16299999999998,ali,ali,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
0.8109999999999999,1975,0.0758,['james taylor'],0.6609999999999999,206213,0.58,0,6595MCcQT9hlzYDxwKqKIr,0.018,0,0.0544,-10.331,1,Angry Blues - 2019 Remaster,26,1975-05-01,0.038,83.103,james,james,"['pop', 'talent show', 'uk pop']"
0.8690000000000001,1967,0.8140000000000001,['red simpson'],0.6559999999999999,208067,0.6659999999999999,0,1Ss7g47VWmsVpWePsyeQ2t,0.0,7,0.289,-8.12,1,"Sleeper, Five-By-Two",19,1967-01-01,0.0343,147.209,red simpson,red simpson,"['bakersfield sound', 'truck-driving country']"
0.0674,1956,0.937,"['pyotr ilyich tchaikovsky', 'eugene ormandy', 'philadelphia orchestra']",0.215,400187,0.197,0,5ILQWAAy94nUCHl5DUVrpc,0.7440000000000001,0,0.0849,-18.116,0,"Violin Concerto in D Major, Op. 35, TH 59: II. Canzonetta. Andante",4,1956,0.0413,101.025,orchestra,orchestra,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
0.0519,1961,0.981,['bill evans trio'],0.499,307693,0.0255,0,1mvZq0uXgp0BiDdAGwTBvr,0.841,7,0.11,-26.527,1,I Wish I Knew (Take 2),15,1961,0.043,49.33,bill evans,bill evans,"['bebop', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz piano', 'stride', 'vocal jazz']"
0.775,2001,0.296,['los llayras'],0.672,206347,0.5720000000000001,0,4F8AQkyQSTb19us1XLfVf2,0.0,4,0.13,-10.392,0,Vuela Mariposa,50,2001-01-01,0.0625,174.998,los cuates de sinaloa,los cuates de sinaloa,"['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']"
0.73,1992,0.376,['liberación'],0.723,197800,0.746,0,7dQXDhWQmLrememQGfQo70,0.0,9,0.0771,-6.877000000000002,0,Con El Corazón En La Mano,56,1992-01-01,0.0457,82.986,rac,rac,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
0.898,1973,0.426,['bob marley & the wailers'],0.7859999999999999,308093,0.732,0,2ixWPxw2lNOEDtt4XhpWM4,0.000422,9,0.251,-7.3610000000000015,0,Midnight Ravers - Original Album Version,37,1973-04-13,0.27,139.247,"the choir of trinity college, cambridge","the choir of trinity college, cambridge","['british choir', 'cambridge choir', 'choral']"
0.348,2004,0.506,['alicia villarreal'],0.522,231067,0.593,0,5xYb8SYGvX0Nqf3XN2RqxI,0.0,5,0.146,-2.049,1,La Que Baje La Guardia,50,2004-01-01,0.0265,102.88,alicia villarreal,alicia villarreal,"['latin', 'ranchera', 'tejano']"
0.356,1980,0.000449,['michael schenker group'],0.305,257560,0.92,0,5CbaJUpxCKc8a3Zx33NrOI,0.86,2,0.39,-7.774,1,Into the Arena - 2009 Remaster,35,1980-01-01,0.118,109.097,michael schenker group,michael schenker group,"['album rock', 'german hard rock', 'glam metal', 'hard rock', 'metal', 'neo classical metal', 'rock']"
0.583,1973,0.958,['fleetwood mac'],0.397,162933,0.112,0,5vZtkssngtvya9UpPoNaz6,0.00209,0,0.1369999999999999,-18.962,1,The Way I Feel,27,1973-10-15,0.034,180.922,fleetwood mac,fleetwood mac,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
0.753,1995,0.7040000000000001,['jewel'],0.6859999999999999,239293,0.467,0,2U40DawrPNZwD0lcqqx3bq,0.00103,7,0.13,-9.712,1,Who Will Save Your Soul,59,1995-02-28,0.0419,126.179,jowell,jowell,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']"
0.42,1973,0.5379999999999999,['the chi-lites'],0.49,338373,0.4920000000000001,0,3URnRabOOq4nEVUrlmdzJ9,0.0,9,0.157,-9.979,1,A Letter To Myself,28,1973,0.0367,130.66,lit,lit,"['dance pop', 'girl group', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'uk pop']"
0.903,1994,0.5579999999999999,['chalino sanchez'],0.424,209333,0.589,0,43kD7kP2cXd3uwBw9AoxmD,1.1e-05,10,0.058,-8.368,1,Baraja de Oro,47,1994-07-05,0.0384,170.03099999999995,ali,ali,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
0.631,2001,0.1639999999999999,['alberto pedraza'],0.733,208773,0.423,0,6cRjzffe0BA30wUcOfvI8N,1.1e-06,10,0.211,-11.175999999999998,1,Rumbo al Paraíso,44,2001-06-07,0.18,172.014,alberto pedraza islas,alberto pedraza islas,[]
0.662,1969,0.158,['cream'],0.298,301600,0.513,0,412gXXG3XTY1VOtNkTd6jz,0.0567,0,0.7929999999999999,-15.147,1,"Sitting On Top Of The World - Live At The Forum, Los Angeles / 1968",22,1969-03-01,0.0433,164.488,mø,mø,"['contemporary country', 'deep talent show']"
0.357,2010,0.181,"['far east movement', 'ryan tedder', 'ruff loaderz']",0.664,211253,0.845,0,45sDIKapDyxPl307QpEAwl,0.0,4,0.267,-6.115,0,Rocketeer,69,2010-01-01,0.0461,96.005,ruff loaderz,ruff loaderz,[]
0.615,1940,0.944,"['leela chitnis', 'ashok kumar']",0.5589999999999999,183395,0.363,0,21ez2jkGfj7SHD6kn1gy9t,0.0,7,0.43,-8.432,1,Chalo Sang Chalen Ham,0,1940-01-01,0.318,103.657,ashok kumar,ashok kumar,"['classic bollywood', 'ghazal']"
0.828,1986,0.0869,['conway twitty'],0.718,145227,0.536,0,1YtScsXBjk8alnaMvUTuWz,0.0,7,0.0666,-15.544,1,Desperado Love,35,1986,0.0274,117.178,conway twitty,conway twitty,"['arkansas country', 'country', 'country rock']"
0.7759999999999999,1940,0.993,['周璇'],0.301,170160,0.158,0,2HCs8VTLo6Vkzu06gVt1C1,0.634,6,0.131,-17.066,0,瘋狂世界,5,1940-02-01,0.037,179.136,于璇,于璇,[]
0.322,1977,0.413,['the alan parsons project'],0.47,237160,0.465,0,4V1eDvRf0UsLAVvuoHbUVZ,0.000278,0,0.466,-11.612,1,Day After Day (The Show Must Go On),27,1977,0.0295,111.254,the alan parsons project,the alan parsons project,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']"
0.856,1988,0.0831,['roxette'],0.7440000000000001,249840,0.67,0,7dOyP04azUFikPvAkhRBeJ,0.0,5,0.184,-5.305,1,Dressed For Success,37,1988-10-19,0.0298,119.706,x,x,"['emo rap', 'miami hip hop']"
0.4370000000000001,1954,0.945,"['larry carr', 'bethe douglas']",0.523,243995,0.159,0,0Rjs40Nk0QHQZ6BDs57BeK,2.49e-06,10,0.247,-11.697,1,You Never Knew About Me,0,1954-04-22,0.0349,70.033,bill douglas,bill douglas,['new age']
0.8640000000000001,1976,0.306,['diana ross'],0.5,229373,0.7609999999999999,0,3gbnQ7TJEx1EI9chRZXVXl,0.00593,1,0.0431,-9.5,1,Love Hangover - Single Version,43,1976-02-10,0.0415,111.539,diana ross,diana ross,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
0.645,1931,0.705,['zofia dromlewiczowa'],0.722,114900,0.247,0,5m26fNb26aYgsmMyf6KzMy,0.0,1,0.129,-21.806,1,Chapter 3.16 - Dziewczynka z Luna Parku: Część 1,0,1931,0.95,123.278,fiya,fiya,[]
0.313,1975,0.979,['john coltrane quartet'],0.469,196960,0.123,0,25z1MxHlAqgwckzNczlFrS,0.301,5,0.312,-16.749000000000002,1,Nancy (With The Laughing Face),22,1975-01-01,0.0379,135.69899999999998,john coltrane,john coltrane,"['bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz saxophone']"
0.877,1981,0.0317,['jimmy ross'],0.8190000000000001,427433,0.615,0,7joFZr4bgXEGyKOqswLpGd,0.25,9,0.0777,-9.957,0,First True Love Affair - Larry Levan Remix,36,1981-12-20,0.0717,118.198,jimmy ross,jimmy ross,"['deep disco', 'post-disco']"
0.133,2015,0.0398,['lauren daigle'],0.361,235227,0.718,0,725WUW2kYMV93UM3NVt8DI,0.0,0,0.1,-4.7810000000000015,1,Come Alive (Dry Bones),54,2015-04-14,0.0344,149.968,lauren daigle,lauren daigle,"['ccm', 'christian alternative rock', 'christian music', 'worship']"
0.531,1955,0.957,['willie turner'],0.534,136293,0.0192,0,73bj5GGK5pQEroco71vF6o,0.0,0,0.118,-15.026,1,John Henry,2,1955-01-01,0.0637,177.71599999999995,willie turner,willie turner,[]
0.6579999999999999,1945,0.0399,['эрих мария ремарк'],0.621,109700,0.0989,1,0hAh40VJv44viLMiePXdKb,0.000124,1,0.184,-25.045,1,Часть 238.3 - Триумфальная арка,0,1945,0.948,171.855,эрих мария ремарк,эрих мария ремарк,[]
0.85,2008,0.019,['abba'],0.511,241813,0.821,0,4VR8erwUal5AIAhX4aBkhv,5.82e-06,2,0.218,-5.098,1,"Knowing Me, Knowing You",59,2008-01-01,0.0339,107.107,mario abbate,mario abbate,['canzone napoletana']
0.0989,1945,0.949,"['john williams', 'itzhak perlman', 'pittsburgh symphony orchestra']",0.1639999999999999,214400,0.148,0,2QGai7j0wUxrG9mq3cZWlk,0.547,2,0.0824,-21.961,0,"Main Theme (From ""Schindler's List"")",6,1945,0.045,83.95100000000002,itzhak perlman,itzhak perlman,"['classical', 'classical performance', 'violin']"
0.6509999999999999,1967,0.101,['the kinks'],0.5720000000000001,172000,0.463,0,3OSz1QIyHDfMSvDZN4rrCZ,0.003,0,0.186,-8.295,1,"Sunny Afternoon - Live at Maida Vale Studios, 1967",21,1967-09-15,0.0309,62.837,the the,the the,"['canadian contemporary r&b', 'canadian pop', 'pop']"
0.8270000000000001,1944,0.991,['mohammed rafi'],0.457,166813,0.199,0,3RYBsX6C9aSHD6YKRnXEvr,0.906,0,0.0979,-16.919,1,Hindustan Ke Hum Hain,0,1944-01-01,0.161,170.22,mohammed rafi,mohammed rafi,"['classic bollywood', 'desi pop', 'filmi', 'sufi']"
0.55,2011,0.00213,['lmfao'],0.6,203973,0.877,1,48kwdkeHEJEuMzcKklPv5b,0.0,5,0.413,-4.351,1,Sorry For Party Rocking,52,2011-01-01,0.165,133.998,mø,mø,"['contemporary country', 'deep talent show']"
0.495,1959,0.608,['dominic frontiere & his orchestra'],0.294,158693,0.452,0,5XkF7YshNIIjLCOxiQllSb,0.00946,4,0.11,-14.83,0,House Of Pleasure (Tampu-Anca),12,1959-06-12,0.0347,110.219,dominic frontiere & his orchestra,dominic frontiere & his orchestra,"['exotica', 'lounge']"
0.523,1995,0.000423,['van halen'],0.537,328267,0.936,0,3yyd0FTCyMdpTsP0B9LV2D,0.00114,2,0.326,-4.677,1,Aftershock,34,1995-01-24,0.0445,134.718,van halen,van halen,"['album rock', 'classic rock', 'hard rock', 'rock']"
0.642,2016,0.111,['banda ms de sergio lizárraga'],0.779,248120,0.445,0,2yGNkkwU2iT0doFxkxhcXH,5.44e-06,7,0.0992,-5.59,1,Tengo Que Colgar,67,2016-02-05,0.0329,126.007,victor de sabata,victor de sabata,['historic orchestral performance']
0.586,1947,0.949,"['wolfgang amadeus mozart', 'arturo toscanini']",0.507,210413,0.189,0,1V8f2pgSF0iiQMgrhxOHYu,0.8009999999999999,2,0.324,-12.959,1,"Symphony No. 35 in D Major, K. 385 ""Haffner"": IV. Finale. Presto",0,1947,0.0381,76.467,wolfgang amadeus mozart,wolfgang amadeus mozart,"['classical', 'classical era']"
0.149,1996,0.315,['south border'],0.626,391573,0.487,0,3EdBq6AJ190RVcq4icTHtS,0.0,5,0.252,-6.817,1,Love of My Life - Multiplex Karaoke,53,1996-07-11,0.0378,132.185,south pacific ensemble,south pacific ensemble,[]
0.312,2013,0.0128,['pop evil'],0.616,196258,0.664,0,0FwiglGo6kL0xLOt114SSh,8.94e-06,0,0.115,-5.66,1,Torn to Pieces,58,2013-05-14,0.0293,122.077,roberto servile,roberto servile,[]
0.453,2000,0.206,['coldplay'],0.602,136867,0.612,0,2QhURnm7mQDxBb5jWkbDug,0.00607,0,0.107,-8.408999999999999,1,Don't Panic,65,2000-07-10,0.0335,122.062,coldplay,coldplay,"['permanent wave', 'pop']"
0.892,1967,0.0889,['jay & the techniques'],0.726,187160,0.685,0,6NPnloNwBbMtQ2STiF0uUC,0.0,1,0.0504,-9.451,1,Keep The Ball Rollin,17,1967-09-01,0.0466,128.775,the techniques,the techniques,['philly soul']
0.173,1970,0.888,"['wolfgang amadeus mozart', 'cristina deutekom', 'wiener philharmoniker', 'sir georg solti']",0.402,173960,0.228,0,4bkdxDtqsuSHOTHos4hxCv,0.000627,5,0.329,-17.104,1,"Die Zauberflöte, K.620 / Act 2: ""Der Hölle Rache kocht in meinem Herzen""",33,1970-01-01,0.0552,142.662,wolfgang amadeus mozart,wolfgang amadeus mozart,"['classical', 'classical era']"
0.748,1959,0.0571,['harold land'],0.527,333600,0.358,0,5xPXGJHfreDmPlCuwghWOK,0.0351,0,0.12,-17.34,0,The Fox - Instrumental,9,1959-07-31,0.0715,89.226,harold lang,harold lang,[]
0.74,1929,0.534,['эрнест хемингуэй'],0.718,375998,0.257,1,56kzceiocoR0ZlvTP95RgO,0.0,0,0.387,-18.883,1,Часть 51.3 & Часть 52.1 - Прощай оружие,0,1929,0.912,127.956,эрнест хемингуэй,эрнест хемингуэй,[]
0.1669999999999999,1954,0.99,['thelonious monk trio'],0.5,177933,0.221,0,5dhDNQWMTJRr1lVxR01rsL,0.905,1,0.0938,-14.218,1,Just A Gigolo,5,1954,0.0736,99.682,trio,trio,"['adult standards', 'christmas instrumental', 'jazz trio']"
0.333,1983,0.000366,['pylon'],0.376,272467,0.8340000000000001,0,50Xt1eB6811xvY3hYllxzw,0.441,9,0.0768,-7.171,1,K - Remastered,23,1983-04-26,0.0949,137.811,léon,léon,"['modern blues', 'soul']"
0.736,2016,0.485,['mariano barba'],0.589,272920,0.479,0,4KeTe10W4xvAOxfRC0kxpF,0.0,2,0.077,-8.146,1,Aliado Del Tiempo,66,2016-01-14,0.0278,136.567,bôa,bôa,"['ambient', 'electronica', 'intelligent dance music', 'microhouse', 'scottish electronic', 'trip hop']"
0.7020000000000001,1988,0.319,['emmylou harris'],0.616,223000,0.5429999999999999,0,4IHXgWbvnl6WkG6q3NaTe6,4.71e-05,0,0.268,-10.068,1,Heaven Only Knows,35,1988,0.0259,142.937,emmylou harris with glen campbell,emmylou harris with glen campbell,[]
0.44,1958,0.853,['arthur lyman'],0.362,117800,0.0168,0,5TUsMJMSyxpOuDPJg1oN0k,0.8240000000000001,5,0.129,-32.408,1,Sweet Leilani,16,1958,0.0413,110.259,arthur lyman,arthur lyman,"['easy listening', 'exotica', 'jazz vibraphone', 'lounge']"
0.6859999999999999,1923,0.988,['dranem'],0.653,139707,0.319,0,0GBMsGrBHw8rifEpXZabKx,0.0,7,0.266,-13.706,1,Le Moment De M'en Aller,0,1923,0.0519,102.225,dréan,dréan,[]
0.755,1935,0.919,['berthe sylva'],0.648,202093,0.209,0,3fkJbVEz2Vn1sKReBJ45tO,0.0,10,0.273,-13.23,1,Le Petit Bosco,0,1935,0.284,88.945,berthe sylva,berthe sylva,['vintage chanson']
0.456,2002,0.804,['diana krall'],0.54,300520,0.348,0,1GGK81j5LaThJjnJHhfGDq,0.00199,8,0.11,-10.640999999999998,1,Just The Way You Are,59,2002-01-01,0.0339,135.73,diana krall,diana krall,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'vocal jazz']"
0.947,1952,0.831,['danny kaye'],0.753,107160,0.269,0,76Ge1AGgp9GffDENacGeGK,0.0,7,0.494,-11.982,1,Thumbelina,22,1952-01-01,0.107,131.41,danny gokey,danny gokey,"['anthem worship', 'ccm', 'christian music', 'christian pop', 'idol']"
0.0635,2013,0.514,['mitski'],0.286,183792,0.292,0,4Phnrzy56Yt0VNooKCwr3p,0.0,3,0.0713,-11.294,1,I Want You,54,2013-08-01,0.0362,131.58,mø,mø,"['contemporary country', 'deep talent show']"
0.657,1997,0.706,"['ella fitzgerald', 'louis armstrong']",0.6629999999999999,354533,0.264,0,33jt3kYWjQzqn3xyYQ5ZEh,0.0,0,0.1,-14.571,1,Cheek To Cheek,68,1997-05-20,0.0914,122.482,vanessa bell armstrong,vanessa bell armstrong,['gospel']
0.481,1930,0.989,['xristina euthimiadou'],0.29,199347,0.414,0,0nMpjZ71ZyQh6aOuIGCJHS,0.000189,0,0.285,-9.128,0,Pos Na Min Klais,0,1930-01-01,0.0331,104.422,xristina euthimiadou,xristina euthimiadou,[]
0.365,1976,0.94,['joni mitchell'],0.428,262893,0.449,0,0YSRkJfGZkRQuafIKRfrl5,0.0589,5,0.133,-10.797,0,Black Crow,34,1976-11-01,0.0388,170.173,aj mitchell,aj mitchell,"['pop', 'post-teen pop', 'social media pop']"
0.741,1958,0.866,['nat king cole'],0.655,156493,0.308,0,4L9MkUcJ099AFUCHCFG7ti,0.826,7,0.209,-11.648,1,"Tu, Me Delirio",24,1958-08-01,0.0346,112.562,orch du théatre nat de l'opéra,orch du théatre nat de l'opéra,[]
0.3720000000000001,1961,0.7120000000000001,"['johnny hodges', 'billy strayhorn']",0.575,180200,0.305,0,5uv1GaH4DXrszGo6TnQLue,0.00185,1,0.0819,-9.359,1,Don't Get Around Much Anymore,18,1961-01-01,0.0322,102.495,billy strayhorn,billy strayhorn,['jazz piano']
0.831,1958,0.44,['the kingston trio'],0.5479999999999999,144267,0.421,0,677oYgkn4m90Zvq4lQH2B8,0.0,0,0.363,-10.66,1,Saro Jane,14,1958-06-01,0.0362,144.778,trio,trio,"['adult standards', 'christmas instrumental', 'jazz trio']"
0.645,2015,0.13,"['seinabo sey', 'kygo']",0.69,351579,0.489,0,7vHshinTU8161w69EPbabY,0.00022,5,0.0815,-7.938,1,Younger - Kygo Remix,66,2015-10-23,0.0788,114.008,boss,boss,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']"
0.8270000000000001,1939,0.991,"['sardar akhtar', 'h khan mastana']",0.759,188827,0.188,0,6NVrtTbbWjKIBaAaWxuZh3,5.58e-05,1,0.388,-17.992,1,Dhoe Mahobe Ghat,0,1939-12-01,0.176,71.913,sardar akhtar,sardar akhtar,['classic bollywood']
0.0323,2012,0.6729999999999999,['thierry david'],0.161,122320,0.133,0,32s2n6OiWvlySiuzf9NM3E,0.943,7,0.112,-26.036,1,The Realm of Golden Helix,47,2012-03-27,0.0437,78.146,thierry david,thierry david,[]
0.259,1955,0.5479999999999999,"['les paul', 'mary ford']",0.737,150000,0.227,0,0AWDC4IK7feJVmAIXk2ly9,0.0372,8,0.134,-10.315,0,Dangerous Curves,6,1955-04-04,0.0479,68.589,mary ford,mary ford,[]
0.148,1944,0.865,['frank sinatra'],0.172,198533,0.192,0,3JbGikiwJFTGdTRn8itUms,5.36e-06,2,0.112,-13.989,1,Night and Day,14,1944,0.033,167.601,frank sinatra jr.,frank sinatra jr.,['adult standards']
0.777,1987,0.175,['swing out sister'],0.7040000000000001,226453,0.557,0,5JsIknb4lyIKQCytjv0Uw5,0.00231,4,0.0631,-12.813,1,Breakout,56,1987-05-13,0.0316,113.194,swing out sister,swing out sister,"['new romantic', 'new wave pop', 'sophisti-pop']"
0.773,1970,0.197,['james gang'],0.622,170133,0.5479999999999999,0,3MdbOliWCryxZLfvlfxEIO,1.7100000000000002e-05,5,0.0785,-11.591,1,There I Go Again,20,1970-01-01,0.0313,82.809,james gang,james gang,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']"
0.337,1948,0.979,['γιάννης μπουλότας'],0.478,195521,0.268,0,3WqsUDN6g53grgcVJtQ1vt,0.816,6,0.104,-10.91,0,Τρία χρυσά γαρύφαλλα,0,1948-01-01,0.0466,97.145,γιάννης μπουλότας,γιάννης μπουλότας,[]
0.489,1965,0.888,['nina simone'],0.468,240893,0.271,0,0nmaga1lVj5NYvzzVG3I3K,0.000133,7,0.0948,-12.587,1,Chilly Winds Don't Blow,30,1965-10-01,0.041,151.208,nina,nina,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']"
0.654,1977,0.111,['jonathan richman & the modern lovers'],0.606,182440,0.347,0,2hOId5iamZtddQ0n0hMKqA,0.0,9,0.469,-9.858,1,Ice Cream Man,34,1977-01-01,0.0257,98.372,the jud conlon chorus,the jud conlon chorus,"['disney', 'movie tunes']"
0.594,1979,0.433,['the jimmy castor bunch'],0.434,367973,0.339,0,0GFuSxD2j9GJScA3EVTO69,0.0115,5,0.17,-15.005,1,I Just Wanna Stop,27,1979,0.0341,140.68,the jimmy castor bunch,the jimmy castor bunch,"['funk', 'rare groove']"
0.475,1935,0.986,"['francisco canaro', 'roberto maida']",0.356,202813,0.38,0,677Dlt3S9L2qR6XsHlELyY,0.00383,7,0.326,-6.801,1,No Hay Amor para Mi Sin Tu Amor - Remasterizado,0,1935-01-10,0.0371,79.426,roberto servile,roberto servile,[]
0.591,1959,0.897,['the kingston trio'],0.5,146507,0.61,0,3Sg1NtabMNEexN3NIFxVC3,0.0,7,0.8240000000000001,-15.691,1,Merry Little Minuet - Live,18,1959-01-05,0.8290000000000001,128.791,trio,trio,"['adult standards', 'christmas instrumental', 'jazz trio']"
0.411,2012,0.286,['kendrick lamar'],0.555,324533,0.611,1,0d0jsoba88SpOoFxCxA2rZ,0.00106,10,0.273,-9.216,0,The Art of Peer Pressure,57,2012,0.356,94.939,lamari,lamari,[]
0.4270000000000001,1968,0.394,"['diana ross & the supremes', 'the temptations']",0.635,187333,0.393,0,3Rhxe6P1im82NFVkt9X2qZ,0.0,10,0.255,-11.894,1,I'm Gonna Make You Love Me,53,1968-11-08,0.0428,98.332,the supremes,the supremes,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'folk rock', 'funk', 'motown', 'quiet storm', 'soul']"
0.267,1998,0.705,['neutral milk hotel'],0.342,266107,0.613,0,19Ov4l8mtvCT1iEUKks4aM,0.0,7,0.14,-4.084,1,Two-Headed Boy,55,1998-02-20,0.0311,145.84,neutral milk hotel,neutral milk hotel,"['alternative rock', 'anti-folk', 'athens indie', 'e6fi', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock']"
0.802,1986,0.284,['el debarge'],0.675,248467,0.7040000000000001,0,02RbmzVSbkxJVIqMNx47uY,0.00273,0,0.104,-11.552,0,Who's Johnny,39,1986-01-01,0.048,110.675,debarge,debarge,"['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
0.392,1957,0.6579999999999999,"['louis armstrong', 'oscar peterson']",0.638,236240,0.182,0,0YgEYSBt2e4BSTIQBhukou,0.0,5,0.135,-16.713,0,Makin' Whoopee,43,1957-10-14,0.0773,74.118,vanessa bell armstrong,vanessa bell armstrong,['gospel']
0.231,1976,0.8059999999999999,['miguel gallardo'],0.396,245560,0.362,0,17oji5hYaIqOFWFnPPWCeJ,0.0633,6,0.249,-11.609000000000002,0,Hoy tengo ganas de ti,58,1976-05-12,0.0481,130.799,miguel,miguel,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
